,period,respondent,respondent-name,fueltype,type-name,value,value-units
6570,2023-08-10T03,CAL,California,SUN,Solar,488,megawatthours
6571,2023-08-10T04,CAL,California,SUN,Solar,-18,megawatthours
6572,2023-08-10T05,CAL,California,SUN,Solar,-38,megawatthours
6573,2023-08-10T06,CAL,California,SUN,Solar,-36,megawatthours
6574,2023-08-10T07,CAL,California,SUN,Solar,-33,megawatthours
6575,2023-08-10T08,CAL,California,SUN,Solar,-36,megawatthours
6576,2023-08-10T09,CAL,California,SUN,Solar,-35,megawatthours
6577,2023-08-10T10,CAL,California,SUN,Solar,-37,megawatthours
6578,2023-08-10T11,CAL,California,SUN,Solar,-37,megawatthours
6579,2023-08-10T12,CAL,California,SUN,Solar,-39,megawatthours
6580,2023-08-10T13,CAL,California,SUN,Solar,-38,megawatthours
6581,2023-08-10T14,CAL,California,SUN,Solar,711,megawatthours
6582,2023-08-10T15,CAL,California,SUN,Solar,4582,megawatthours
6583,2023-08-10T16,CAL,California,SUN,Solar,8106,megawatthours
6584,2023-08-10T17,CAL,California,SUN,Solar,11048,megawatthours
6585,2023-08-10T18,CAL,California,SUN,Solar,12225,megawatthours
6586,2023-08-10T19,CAL,California,SUN,Solar,12164,megawatthours
6587,2023-08-10T20,CAL,California,SUN,Solar,12620,megawatthours
6588,2023-08-10T21,CAL,California,SUN,Solar,12720,megawatthours
6589,2023-08-10T22,CAL,California,SUN,Solar,12131,megawatthours
6590,2023-08-10T23,CAL,California,SUN,Solar,10670,megawatthours
6591,2023-08-11T00,CAL,California,SUN,Solar,9926,megawatthours
6592,2023-08-11T01,CAL,California,SUN,Solar,8024,megawatthours
6593,2023-08-11T02,CAL,California,SUN,Solar,3313,megawatthours
6594,2023-08-11T03,CAL,California,SUN,Solar,310,megawatthours
6595,2023-08-11T04,CAL,California,SUN,Solar,-40,megawatthours
6596,2023-08-11T05,CAL,California,SUN,Solar,-39,megawatthours
6597,2023-08-11T06,CAL,California,SUN,Solar,-36,megawatthours
6598,2023-08-11T07,CAL,California,SUN,Solar,-38,megawatthours
6599,2023-08-11T08,CAL,California,SUN,Solar,-38,megawatthours
6600,2023-08-11T09,CAL,California,SUN,Solar,-36,megawatthours
6601,2023-08-11T10,CAL,California,SUN,Solar,-36,megawatthours
6602,2023-08-11T11,CAL,California,SUN,Solar,-37,megawatthours
6603,2023-08-11T12,CAL,California,SUN,Solar,-37,megawatthours
6604,2023-08-11T13,CAL,California,SUN,Solar,-38,megawatthours
6605,2023-08-11T14,CAL,California,SUN,Solar,964,megawatthours
6606,2023-08-11T15,CAL,California,SUN,Solar,6192,megawatthours
6607,2023-08-11T16,CAL,California,SUN,Solar,11452,megawatthours
6608,2023-08-11T17,CAL,California,SUN,Solar,13636,megawatthours
6609,2023-08-11T18,CAL,California,SUN,Solar,14897,megawatthours
6610,2023-08-11T19,CAL,California,SUN,Solar,15490,megawatthours
6611,2023-08-11T20,CAL,California,SUN,Solar,15689,megawatthours
6612,2023-08-11T21,CAL,California,SUN,Solar,15396,megawatthours
6613,2023-08-11T22,CAL,California,SUN,Solar,15089,megawatthours
6614,2023-08-11T23,CAL,California,SUN,Solar,14517,megawatthours
6615,2023-08-12T00,CAL,California,SUN,Solar,13493,megawatthours
6616,2023-08-12T01,CAL,California,SUN,Solar,10552,megawatthours
6617,2023-08-12T02,CAL,California,SUN,Solar,5344,megawatthours
6618,2023-08-12T03,CAL,California,SUN,Solar,558,megawatthours
6619,2023-08-12T04,CAL,California,SUN,Solar,-34,megawatthours
6620,2023-08-12T05,CAL,California,SUN,Solar,-33,megawatthours
6621,2023-08-12T06,CAL,California,SUN,Solar,-31,megawatthours
6622,2023-08-12T07,CAL,California,SUN,Solar,-31,megawatthours
6623,2023-08-12T08,CAL,California,SUN,Solar,-31,megawatthours
6624,2023-08-12T09,CAL,California,SUN,Solar,-31,megawatthours
6625,2023-08-12T10,CAL,California,SUN,Solar,-33,megawatthours
6626,2023-08-12T11,CAL,California,SUN,Solar,-33,megawatthours
6627,2023-08-12T12,CAL,California,SUN,Solar,-34,megawatthours
6628,2023-08-12T13,CAL,California,SUN,Solar,-35,megawatthours
6629,2023-08-12T14,CAL,California,SUN,Solar,906,megawatthours
6630,2023-08-12T15,CAL,California,SUN,Solar,6652,megawatthours
6631,2023-08-12T16,CAL,California,SUN,Solar,11933,megawatthours
6632,2023-08-12T17,CAL,California,SUN,Solar,14183,megawatthours
6633,2023-08-12T18,CAL,California,SUN,Solar,14493,megawatthours
6634,2023-08-12T19,CAL,California,SUN,Solar,15319,megawatthours
6635,2023-08-12T20,CAL,California,SUN,Solar,15751,megawatthours
6636,2023-08-12T21,CAL,California,SUN,Solar,15863,megawatthours
6637,2023-08-12T22,CAL,California,SUN,Solar,15818,megawatthours
6638,2023-08-12T23,CAL,California,SUN,Solar,15077,megawatthours
6639,2023-08-13T00,CAL,California,SUN,Solar,13536,megawatthours
6640,2023-08-13T01,CAL,California,SUN,Solar,11148,megawatthours
6641,2023-08-13T02,CAL,California,SUN,Solar,5395,megawatthours
6642,2023-08-13T03,CAL,California,SUN,Solar,569,megawatthours
6643,2023-08-13T04,CAL,California,SUN,Solar,-8,megawatthours
6644,2023-08-13T05,CAL,California,SUN,Solar,-15,megawatthours
6645,2023-08-13T06,CAL,California,SUN,Solar,-13,megawatthours
6646,2023-08-13T07,CAL,California,SUN,Solar,-13,megawatthours
6647,2023-08-13T08,CAL,California,SUN,Solar,-13,megawatthours
6648,2023-08-13T09,CAL,California,SUN,Solar,-13,megawatthours
6649,2023-08-13T10,CAL,California,SUN,Solar,-13,megawatthours
6650,2023-08-13T11,CAL,California,SUN,Solar,-14,megawatthours
6651,2023-08-13T12,CAL,California,SUN,Solar,-14,megawatthours
6652,2023-08-13T13,CAL,California,SUN,Solar,-15,megawatthours
6653,2023-08-13T14,CAL,California,SUN,Solar,985,megawatthours
6654,2023-08-13T15,CAL,California,SUN,Solar,7255,megawatthours
6655,2023-08-13T16,CAL,California,SUN,Solar,12596,megawatthours
6656,2023-08-13T17,CAL,California,SUN,Solar,14299,megawatthours
6657,2023-08-13T18,CAL,California,SUN,Solar,15055,megawatthours
6658,2023-08-13T19,CAL,California,SUN,Solar,14789,megawatthours
6659,2023-08-13T20,CAL,California,SUN,Solar,14512,megawatthours
6660,2023-08-13T21,CAL,California,SUN,Solar,13544,megawatthours
6661,2023-08-13T22,CAL,California,SUN,Solar,12525,megawatthours
6662,2023-08-13T23,CAL,California,SUN,Solar,11579,megawatthours
6663,2023-08-14T00,CAL,California,SUN,Solar,10087,megawatthours
6664,2023-08-14T01,CAL,California,SUN,Solar,7510,megawatthours
6665,2023-08-14T02,CAL,California,SUN,Solar,3026,megawatthours
6666,2023-08-14T03,CAL,California,SUN,Solar,331,megawatthours
6667,2023-08-14T04,CAL,California,SUN,Solar,41,megawatthours
6668,2023-08-14T05,CAL,California,SUN,Solar,43,megawatthours
6669,2023-08-14T06,CAL,California,SUN,Solar,7,megawatthours
6670,2023-08-14T07,CAL,California,SUN,Solar,2,megawatthours
6671,2023-08-14T08,CAL,California,SUN,Solar,2,megawatthours
6672,2023-08-14T09,CAL,California,SUN,Solar,2,megawatthours
6673,2023-08-14T10,CAL,California,SUN,Solar,2,megawatthours
6674,2023-08-14T11,CAL,California,SUN,Solar,2,megawatthours
6675,2023-08-14T12,CAL,California,SUN,Solar,1,megawatthours
6676,2023-08-14T13,CAL,California,SUN,Solar,0,megawatthours
6677,2023-08-14T14,CAL,California,SUN,Solar,944,megawatthours
6678,2023-08-14T15,CAL,California,SUN,Solar,6780,megawatthours
6679,2023-08-14T16,CAL,California,SUN,Solar,11859,megawatthours
6680,2023-08-14T17,CAL,California,SUN,Solar,14116,megawatthours
6681,2023-08-14T18,CAL,California,SUN,Solar,15163,megawatthours
6682,2023-08-14T19,CAL,California,SUN,Solar,15410,megawatthours
6683,2023-08-14T20,CAL,California,SUN,Solar,15494,megawatthours
6684,2023-08-14T21,CAL,California,SUN,Solar,15213,megawatthours
6685,2023-08-14T22,CAL,California,SUN,Solar,14289,megawatthours
6686,2023-08-14T23,CAL,California,SUN,Solar,13188,megawatthours
6687,2023-08-15T00,CAL,California,SUN,Solar,12080,megawatthours
6688,2023-08-15T01,CAL,California,SUN,Solar,9728,megawatthours
6689,2023-08-15T02,CAL,California,SUN,Solar,4307,megawatthours
6690,2023-08-15T03,CAL,California,SUN,Solar,457,megawatthours
6691,2023-08-15T04,CAL,California,SUN,Solar,-29,megawatthours
6692,2023-08-15T05,CAL,California,SUN,Solar,-44,megawatthours
6693,2023-08-15T06,CAL,California,SUN,Solar,-42,megawatthours
6694,2023-08-15T07,CAL,California,SUN,Solar,-43,megawatthours
6695,2023-08-15T08,CAL,California,SUN,Solar,-43,megawatthours
6696,2023-08-15T09,CAL,California,SUN,Solar,-43,megawatthours
6697,2023-08-15T10,CAL,California,SUN,Solar,-43,megawatthours
6698,2023-08-15T11,CAL,California,SUN,Solar,-43,megawatthours
6699,2023-08-15T12,CAL,California,SUN,Solar,-44,megawatthours
6700,2023-08-15T13,CAL,California,SUN,Solar,-54,megawatthours
6701,2023-08-15T14,CAL,California,SUN,Solar,601,megawatthours
6702,2023-08-15T15,CAL,California,SUN,Solar,5845,megawatthours
6703,2023-08-15T16,CAL,California,SUN,Solar,9692,megawatthours
6704,2023-08-15T17,CAL,California,SUN,Solar,12366,megawatthours
6705,2023-08-15T18,CAL,California,SUN,Solar,14087,megawatthours
6706,2023-08-15T19,CAL,California,SUN,Solar,14780,megawatthours
6707,2023-08-15T20,CAL,California,SUN,Solar,15162,megawatthours
6708,2023-08-15T21,CAL,California,SUN,Solar,14789,megawatthours
6709,2023-08-15T22,CAL,California,SUN,Solar,12761,megawatthours
6710,2023-08-15T23,CAL,California,SUN,Solar,11499,megawatthours
6711,2023-08-16T00,CAL,California,SUN,Solar,10114,megawatthours
6712,2023-08-16T01,CAL,California,SUN,Solar,8685,megawatthours
6713,2023-08-16T02,CAL,California,SUN,Solar,4455,megawatthours
6714,2023-08-16T03,CAL,California,SUN,Solar,339,megawatthours
6715,2023-08-16T04,CAL,California,SUN,Solar,-49,megawatthours
6716,2023-08-16T05,CAL,California,SUN,Solar,-45,megawatthours
6717,2023-08-16T06,CAL,California,SUN,Solar,-44,megawatthours
6718,2023-08-16T07,CAL,California,SUN,Solar,-44,megawatthours
6719,2023-08-16T08,CAL,California,SUN,Solar,-44,megawatthours
6720,2023-08-16T09,CAL,California,SUN,Solar,-43,megawatthours
6721,2023-08-16T10,CAL,California,SUN,Solar,-43,megawatthours
6722,2023-08-16T11,CAL,California,SUN,Solar,-44,megawatthours
6723,2023-08-16T12,CAL,California,SUN,Solar,-45,megawatthours
6724,2023-08-16T13,CAL,California,SUN,Solar,-46,megawatthours
6725,2023-08-16T14,CAL,California,SUN,Solar,411,megawatthours
6726,2023-08-16T15,CAL,California,SUN,Solar,3784,megawatthours
6727,2023-08-16T16,CAL,California,SUN,Solar,7633,megawatthours
6728,2023-08-16T17,CAL,California,SUN,Solar,10454,megawatthours
6729,2023-08-16T18,CAL,California,SUN,Solar,12659,megawatthours
6730,2023-08-16T19,CAL,California,SUN,Solar,13883,megawatthours
6731,2023-08-16T20,CAL,California,SUN,Solar,13583,megawatthours
6732,2023-08-16T21,CAL,California,SUN,Solar,12476,megawatthours
6733,2023-08-16T22,CAL,California,SUN,Solar,11548,megawatthours
6734,2023-08-16T23,CAL,California,SUN,Solar,10032,megawatthours
6735,2023-08-17T00,CAL,California,SUN,Solar,8301,megawatthours
6736,2023-08-17T01,CAL,California,SUN,Solar,7610,megawatthours
6737,2023-08-17T02,CAL,California,SUN,Solar,3662,megawatthours
6738,2023-08-17T03,CAL,California,SUN,Solar,329,megawatthours
6739,2023-08-17T04,CAL,California,SUN,Solar,-36,megawatthours
6740,2023-08-17T05,CAL,California,SUN,Solar,-33,megawatthours
6741,2023-08-17T06,CAL,California,SUN,Solar,-31,megawatthours
6742,2023-08-17T07,CAL,California,SUN,Solar,-31,megawatthours
6743,2023-08-17T08,CAL,California,SUN,Solar,-32,megawatthours
6744,2023-08-17T09,CAL,California,SUN,Solar,-32,megawatthours
6745,2023-08-17T10,CAL,California,SUN,Solar,-31,megawatthours
6746,2023-08-17T11,CAL,California,SUN,Solar,-32,megawatthours
6747,2023-08-17T12,CAL,California,SUN,Solar,-34,megawatthours
6748,2023-08-17T13,CAL,California,SUN,Solar,-35,megawatthours
6749,2023-08-17T14,CAL,California,SUN,Solar,744,megawatthours
6750,2023-08-17T15,CAL,California,SUN,Solar,6731,megawatthours
6751,2023-08-17T16,CAL,California,SUN,Solar,12104,megawatthours
6752,2023-08-17T17,CAL,California,SUN,Solar,14264,megawatthours
6753,2023-08-17T18,CAL,California,SUN,Solar,15325,megawatthours
6754,2023-08-17T19,CAL,California,SUN,Solar,15420,megawatthours
6755,2023-08-17T20,CAL,California,SUN,Solar,15374,megawatthours
6756,2023-08-17T21,CAL,California,SUN,Solar,15284,megawatthours
6757,2023-08-17T22,CAL,California,SUN,Solar,15198,megawatthours
6758,2023-08-17T23,CAL,California,SUN,Solar,13925,megawatthours
6759,2023-08-18T00,CAL,California,SUN,Solar,12359,megawatthours
6760,2023-08-18T01,CAL,California,SUN,Solar,10756,megawatthours
6761,2023-08-18T02,CAL,California,SUN,Solar,5195,megawatthours
6762,2023-08-18T03,CAL,California,SUN,Solar,418,megawatthours
6763,2023-08-18T04,CAL,California,SUN,Solar,-36,megawatthours
6764,2023-08-18T05,CAL,California,SUN,Solar,-33,megawatthours
6765,2023-08-18T06,CAL,California,SUN,Solar,-31,megawatthours
6766,2023-08-18T07,CAL,California,SUN,Solar,-31,megawatthours
6767,2023-08-18T08,CAL,California,SUN,Solar,-31,megawatthours
6768,2023-08-18T09,CAL,California,SUN,Solar,-31,megawatthours
6769,2023-08-18T10,CAL,California,SUN,Solar,-31,megawatthours
6770,2023-08-18T11,CAL,California,SUN,Solar,-31,megawatthours
6771,2023-08-18T12,CAL,California,SUN,Solar,-31,megawatthours
6772,2023-08-18T13,CAL,California,SUN,Solar,-32,megawatthours
6773,2023-08-18T14,CAL,California,SUN,Solar,565,megawatthours
6774,2023-08-18T15,CAL,California,SUN,Solar,5696,megawatthours
6775,2023-08-18T16,CAL,California,SUN,Solar,11337,megawatthours
6776,2023-08-18T17,CAL,California,SUN,Solar,13649,megawatthours
6777,2023-08-18T18,CAL,California,SUN,Solar,14602,megawatthours
6778,2023-08-18T19,CAL,California,SUN,Solar,14741,megawatthours
6779,2023-08-18T20,CAL,California,SUN,Solar,15056,megawatthours
6780,2023-08-18T21,CAL,California,SUN,Solar,14534,megawatthours
6781,2023-08-18T22,CAL,California,SUN,Solar,13956,megawatthours
6782,2023-08-18T23,CAL,California,SUN,Solar,13505,megawatthours
6783,2023-08-19T00,CAL,California,SUN,Solar,11969,megawatthours
6784,2023-08-19T01,CAL,California,SUN,Solar,8842,megawatthours
6785,2023-08-19T02,CAL,California,SUN,Solar,3947,megawatthours
6786,2023-08-19T03,CAL,California,SUN,Solar,387,megawatthours
6787,2023-08-19T04,CAL,California,SUN,Solar,-40,megawatthours
6788,2023-08-19T05,CAL,California,SUN,Solar,-49,megawatthours
6789,2023-08-19T06,CAL,California,SUN,Solar,-48,megawatthours
6790,2023-08-19T07,CAL,California,SUN,Solar,-48,megawatthours
6791,2023-08-19T08,CAL,California,SUN,Solar,-42,megawatthours
6792,2023-08-19T09,CAL,California,SUN,Solar,-42,megawatthours
6793,2023-08-19T10,CAL,California,SUN,Solar,-43,megawatthours
6794,2023-08-19T11,CAL,California,SUN,Solar,-43,megawatthours
6795,2023-08-19T12,CAL,California,SUN,Solar,-43,megawatthours
6796,2023-08-19T13,CAL,California,SUN,Solar,-44,megawatthours
6797,2023-08-19T14,CAL,California,SUN,Solar,260,megawatthours
6798,2023-08-19T15,CAL,California,SUN,Solar,3145,megawatthours
6799,2023-08-19T16,CAL,California,SUN,Solar,5751,megawatthours
6800,2023-08-19T17,CAL,California,SUN,Solar,6814,megawatthours
6801,2023-08-19T18,CAL,California,SUN,Solar,7926,megawatthours
6802,2023-08-19T19,CAL,California,SUN,Solar,8866,megawatthours
6803,2023-08-19T20,CAL,California,SUN,Solar,9102,megawatthours
6804,2023-08-19T21,CAL,California,SUN,Solar,8778,megawatthours
6805,2023-08-19T22,CAL,California,SUN,Solar,8051,megawatthours
6806,2023-08-19T23,CAL,California,SUN,Solar,6342,megawatthours
6807,2023-08-20T00,CAL,California,SUN,Solar,4805,megawatthours
6808,2023-08-20T01,CAL,California,SUN,Solar,3071,megawatthours
6809,2023-08-20T02,CAL,California,SUN,Solar,1061,megawatthours
6810,2023-08-20T03,CAL,California,SUN,Solar,184,megawatthours
6811,2023-08-20T04,CAL,California,SUN,Solar,-26,megawatthours
6812,2023-08-20T05,CAL,California,SUN,Solar,-33,megawatthours
6813,2023-08-20T06,CAL,California,SUN,Solar,-32,megawatthours
6814,2023-08-20T07,CAL,California,SUN,Solar,-31,megawatthours
6815,2023-08-20T08,CAL,California,SUN,Solar,-34,megawatthours
6816,2023-08-20T09,CAL,California,SUN,Solar,-34,megawatthours
6817,2023-08-20T10,CAL,California,SUN,Solar,-33,megawatthours
6818,2023-08-20T11,CAL,California,SUN,Solar,-32,megawatthours
6819,2023-08-20T12,CAL,California,SUN,Solar,-34,megawatthours
6820,2023-08-20T13,CAL,California,SUN,Solar,-34,megawatthours
6821,2023-08-20T14,CAL,California,SUN,Solar,33,megawatthours
6822,2023-08-20T15,CAL,California,SUN,Solar,535,megawatthours
6823,2023-08-20T16,CAL,California,SUN,Solar,1502,megawatthours
6824,2023-08-20T17,CAL,California,SUN,Solar,2675,megawatthours
6825,2023-08-20T18,CAL,California,SUN,Solar,3503,megawatthours
6826,2023-08-20T19,CAL,California,SUN,Solar,3883,megawatthours
6827,2023-08-20T20,CAL,California,SUN,Solar,3907,megawatthours
6828,2023-08-20T21,CAL,California,SUN,Solar,4308,megawatthours
6829,2023-08-20T22,CAL,California,SUN,Solar,3342,megawatthours
6830,2023-08-20T23,CAL,California,SUN,Solar,2896,megawatthours
6831,2023-08-21T00,CAL,California,SUN,Solar,1839,megawatthours
6832,2023-08-21T01,CAL,California,SUN,Solar,1120,megawatthours
6833,2023-08-21T02,CAL,California,SUN,Solar,485,megawatthours
6834,2023-08-21T03,CAL,California,SUN,Solar,133,megawatthours
6835,2023-08-21T04,CAL,California,SUN,Solar,66,megawatthours
6836,2023-08-21T05,CAL,California,SUN,Solar,68,megawatthours
6837,2023-08-21T06,CAL,California,SUN,Solar,68,megawatthours
6838,2023-08-21T07,CAL,California,SUN,Solar,68,megawatthours
6839,2023-08-21T08,CAL,California,SUN,Solar,68,megawatthours
6840,2023-08-21T09,CAL,California,SUN,Solar,68,megawatthours
6841,2023-08-21T10,CAL,California,SUN,Solar,58,megawatthours
6842,2023-08-21T11,CAL,California,SUN,Solar,54,megawatthours
6843,2023-08-21T12,CAL,California,SUN,Solar,44,megawatthours
6844,2023-08-21T13,CAL,California,SUN,Solar,43,megawatthours
6845,2023-08-21T14,CAL,California,SUN,Solar,335,megawatthours
6846,2023-08-21T15,CAL,California,SUN,Solar,3177,megawatthours
6847,2023-08-21T16,CAL,California,SUN,Solar,6839,megawatthours
6848,2023-08-21T17,CAL,California,SUN,Solar,9489,megawatthours
6849,2023-08-21T18,CAL,California,SUN,Solar,10773,megawatthours
6850,2023-08-21T19,CAL,California,SUN,Solar,11514,megawatthours
6851,2023-08-21T20,CAL,California,SUN,Solar,12038,megawatthours
6852,2023-08-21T21,CAL,California,SUN,Solar,12408,megawatthours
6853,2023-08-21T22,CAL,California,SUN,Solar,12184,megawatthours
6854,2023-08-21T23,CAL,California,SUN,Solar,12004,megawatthours
6855,2023-08-22T00,CAL,California,SUN,Solar,11203,megawatthours
6856,2023-08-22T01,CAL,California,SUN,Solar,8953,megawatthours
6857,2023-08-22T02,CAL,California,SUN,Solar,3915,megawatthours
6858,2023-08-22T03,CAL,California,SUN,Solar,348,megawatthours
6859,2023-08-22T04,CAL,California,SUN,Solar,62,megawatthours
6860,2023-08-22T05,CAL,California,SUN,Solar,65,megawatthours
6861,2023-08-22T06,CAL,California,SUN,Solar,66,megawatthours
6862,2023-08-22T07,CAL,California,SUN,Solar,67,megawatthours
6863,2023-08-22T08,CAL,California,SUN,Solar,67,megawatthours
6864,2023-08-22T09,CAL,California,SUN,Solar,67,megawatthours
6865,2023-08-22T10,CAL,California,SUN,Solar,65,megawatthours
6866,2023-08-22T11,CAL,California,SUN,Solar,46,megawatthours
6867,2023-08-22T12,CAL,California,SUN,Solar,28,megawatthours
6868,2023-08-22T13,CAL,California,SUN,Solar,28,megawatthours
6869,2023-08-22T14,CAL,California,SUN,Solar,619,megawatthours
6870,2023-08-22T15,CAL,California,SUN,Solar,5450,megawatthours
6871,2023-08-22T16,CAL,California,SUN,Solar,10900,megawatthours
6872,2023-08-22T17,CAL,California,SUN,Solar,12824,megawatthours
6873,2023-08-22T18,CAL,California,SUN,Solar,14584,megawatthours
6874,2023-08-22T19,CAL,California,SUN,Solar,15019,megawatthours
6875,2023-08-22T20,CAL,California,SUN,Solar,15173,megawatthours
6876,2023-08-22T21,CAL,California,SUN,Solar,14900,megawatthours
6877,2023-08-22T22,CAL,California,SUN,Solar,14877,megawatthours
6878,2023-08-22T23,CAL,California,SUN,Solar,14327,megawatthours
6879,2023-08-23T00,CAL,California,SUN,Solar,13285,megawatthours
6880,2023-08-23T01,CAL,California,SUN,Solar,10908,megawatthours
6881,2023-08-23T02,CAL,California,SUN,Solar,4747,megawatthours
6882,2023-08-23T03,CAL,California,SUN,Solar,505,megawatthours
6883,2023-08-23T04,CAL,California,SUN,Solar,17,megawatthours
6884,2023-08-23T05,CAL,California,SUN,Solar,21,megawatthours
6885,2023-08-23T06,CAL,California,SUN,Solar,22,megawatthours
6886,2023-08-23T07,CAL,California,SUN,Solar,21,megawatthours
